"349190625","ZAKOPANE                      ","2025","01","17",7.0,,-7.5,,-2.3,,-12.1,,,"9",,24,,1.6,,5.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","18",10.9,,-2.7,,0.9,,-6.7,,,"9",,23,,1.5,,6.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","19",11.0,,-2.7,,1.1,,-6.2,,,"9",,20,,1.5,,6.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","20",7.8,,-2.6,,1.2,,-6.4,,,"9",,20,,1.5,,6.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","21",5.5,,-0.8,,1.8,,-3.1,,0.1,,"W",19,,1.6,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","22",4.6,,-0.3,,0.8,,-2.0,,0.0,,"W",18,,1.9,,3.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","23",3.9,,-4.0,,-0.5,,-7.4,,0.3,,"S",18,,1.9,,5.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","24",2.7,,-3.0,,-0.6,,-7.6,,0.0,,"S",18,,2.0,,4.2,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","25",7.9,,-4.5,,1.4,,-9.4,,,"9",,17,,2.2,,6.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","26",11.9,,-1.2,,6.3,,-2.5,,0.0,,"W",16,,2.4,,6.2,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","27",9.6,,1.4,,5.9,,-1.2,,,"9",,12,,3.2,,6.7,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","28",10.9,,-1.2,,5.9,,-3.4,,0.6,,"W",12,,2.8,,3.2,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","29",10.9,,3.1,,5.5,,0.6,,0.0,,"W",6,,4.2,,4.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
