Data_merged,value,forecast,Godzina,Dzień tygodnia_merged,Maksymalna temperatura dobowa [°C],Minimalna temperatura dobowa [°C],Średnia temperatura dobowa [°C],Temperatura minimalna przy gruncie [°C],Suma dobowa opadu [mm],Rodzaj opadu [S/W/ ],Wysokość pokrywy śnieżnej [cm],Równoważnik wodny śniegu  [mm/cm],Usłonecznienie [godziny],Czas trwania opadu deszczu [godziny],Czas trwania opadu śniegu [godziny],Czas trwania opadu deszczu ze śniegiem [godziny],Czas trwania gradu [godziny],Czas trwania mgły [godziny],Czas trwania zamglenia  [godziny],Czas trwania sadzi [godziny],Czas trwania gołoledzi [godziny],Czas trwania zamieci śnieżnej niskiej [godziny],Czas trwania zamieci śnieżnej wysokiej [godziny],Czas trwania zmętnienia [godziny],Czas trwania wiatru >=10m/s [godziny],Czas trwania wiatru >15m/s [godziny],Czas trwania burzy  [godziny],Czas trwania rosy  [godziny],Czas trwania szronu [godziny],Wystąpienie pokrywy śnieżnej  [0/1],Wystąpienie błyskawicy  [0/1],Stan gruntu [Z/R],Izoterma dolna  [cm],Izoterma górna [cm],Aktynometria  [J/cm2],Data_combined,Dzień tygodnia_combined,Data,Temperatura,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Dzień wolny,sun
2024-06-22 16:00:00,17404.086,17275.0,16,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 16:00:00,24.6,14.7,54.0,0.0,,270.0,14.4,33.3,1008.6,,2.0,1.0,1.0
2024-06-22 17:00:00,17397.2675,17075.0,17,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 17:00:00,23.6,14.9,58.0,0.0,,270.0,21.6,31.5,1009.0,,2.0,1.0,1.0
2024-06-22 18:00:00,17764.326,16875.0,18,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 18:00:00,21.9,14.3,62.0,0.0,,270.0,18.0,29.6,1009.6,,3.0,1.0,1.0
2024-06-22 19:00:00,17505.1435,16700.0,19,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 19:00:00,20.9,15.0,69.0,0.0,,260.0,10.8,27.8,1010.3,,2.0,1.0,1.0
2024-06-22 20:00:00,17025.883,16675.0,20,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 20:00:00,20.1,14.9,72.0,0.0,,260.0,10.8,24.1,1010.8,,2.0,1.0,0.0
2024-06-22 21:00:00,16850.008,16400.0,21,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 21:00:00,18.9,13.5,71.0,0.0,,270.0,14.4,24.1,1011.6,,2.0,1.0,0.0
2024-06-22 22:00:00,16145.6975,15775.0,22,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 22:00:00,17.4,11.7,69.0,0.0,,270.0,14.4,22.2,1011.5,,2.0,1.0,0.0
2024-06-22 23:00:00,14756.0565,14475.0,23,Saturday,20.6,16.5,18.2,16.6,8.9,W,,,2.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-22,Saturday,2024-06-22 23:00:00,16.3,11.9,75.0,0.0,,270.0,10.8,20.4,1011.6,,2.0,1.0,0.0
2024-06-23 00:00:00,13846.7825,13600.0,0,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 00:00:00,15.6,12.0,79.0,0.0,,260.0,7.2,18.5,1011.9,,1.0,1.0,0.0
2024-06-23 01:00:00,13109.0295,13100.0,1,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 01:00:00,14.9,12.0,83.0,0.0,,230.0,3.6,16.7,1012.2,,1.0,1.0,0.0
2024-06-23 02:00:00,12766.818,12700.0,2,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 02:00:00,12.8,11.2,90.0,0.0,,230.0,3.6,16.7,1012.4,,5.0,1.0,0.0
2024-06-23 03:00:00,12636.4675,12300.0,3,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 03:00:00,13.9,12.3,90.0,0.0,,250.0,3.6,18.5,1012.1,,1.0,1.0,1.0
2024-06-23 04:00:00,12191.7535,11925.0,4,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 04:00:00,15.8,12.0,78.0,0.0,,240.0,7.2,14.8,1012.1,,1.0,1.0,1.0
2024-06-23 05:00:00,12134.7345,11850.0,5,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 05:00:00,17.9,11.7,67.0,0.0,,260.0,14.4,20.4,1012.1,,2.0,1.0,1.0
2024-06-23 06:00:00,12847.636,12450.0,6,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 06:00:00,18.7,10.8,60.0,0.0,,280.0,18.0,25.9,1012.4,,3.0,1.0,1.0
2024-06-23 07:00:00,13684.649,13350.0,7,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 07:00:00,20.4,10.2,52.0,0.0,,280.0,21.6,29.6,1012.8,,2.0,1.0,1.0
2024-06-23 08:00:00,14417.116,14125.0,8,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 08:00:00,20.6,9.8,50.0,0.0,,260.0,25.2,33.3,1012.6,,2.0,1.0,1.0
2024-06-23 09:00:00,15036.6545,14850.0,9,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 09:00:00,21.3,7.9,42.0,0.0,,260.0,25.2,35.2,1012.9,,2.0,1.0,1.0
2024-06-23 10:00:00,15584.683,15225.0,10,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 10:00:00,22.3,8.0,40.0,0.0,,290.0,28.8,42.6,1013.4,,2.0,1.0,1.0
2024-06-23 11:00:00,15753.1785,15250.0,11,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 11:00:00,20.4,11.1,55.0,0.0,,280.0,25.2,40.8,1014.3,,2.0,1.0,1.0
2024-06-23 12:00:00,15441.7245,15250.0,12,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 12:00:00,20.0,10.7,55.0,0.0,,280.0,25.2,40.8,1014.5,,4.0,1.0,1.0
2024-06-23 13:00:00,15557.226,15250.0,13,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 13:00:00,19.5,10.5,56.0,0.0,,280.0,25.2,40.8,1014.7,,2.0,1.0,1.0
2024-06-23 14:00:00,15386.042,15250.0,14,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 14:00:00,20.5,10.6,53.0,0.0,,290.0,21.6,40.8,1014.7,,2.0,1.0,1.0
2024-06-23 15:00:00,15258.155,15100.0,15,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 15:00:00,21.8,10.0,47.0,0.0,,280.0,21.6,38.9,1014.6,,2.0,1.0,1.0
2024-06-23 16:00:00,15479.155,15100.0,16,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 16:00:00,21.1,10.3,50.0,0.0,,320.0,18.0,33.3,1014.4,,3.0,1.0,1.0
2024-06-23 17:00:00,15859.4625,15125.0,17,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 17:00:00,20.4,10.8,54.0,0.0,,320.0,14.4,33.3,1014.8,,2.0,1.0,1.0
2024-06-23 18:00:00,16335.535,15500.0,18,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 18:00:00,20.0,11.2,57.0,0.0,,310.0,10.8,29.6,1015.0,,4.0,1.0,1.0
2024-06-23 19:00:00,16571.309500000003,15850.0,19,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 19:00:00,18.9,11.5,62.0,0.0,,320.0,14.4,25.9,1015.5,,2.0,1.0,1.0
2024-06-23 20:00:00,16483.925000000003,15850.0,20,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 20:00:00,18.5,9.6,56.0,0.0,,310.0,21.6,22.2,1016.0,,2.0,1.0,0.0
2024-06-23 21:00:00,16186.939,15850.0,21,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 21:00:00,17.9,9.8,59.0,0.0,,310.0,18.0,22.2,1016.1,,2.0,1.0,0.0
2024-06-23 22:00:00,15872.4935,15525.0,22,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 22:00:00,17.3,10.4,64.0,0.0,,300.0,18.0,27.8,1016.4,,4.0,1.0,0.0
2024-06-23 23:00:00,14672.703,14325.0,23,Sunday,17.8,15.7,16.8,15.6,,,,,10.3,,,,,,,,,,,,,,,,,,,R,,,,2024-06-23,Sunday,2024-06-23 23:00:00,16.3,10.4,68.0,0.0,,280.0,10.8,25.9,1016.6,,3.0,1.0,0.0
2024-06-24 00:00:00,13908.6955,13475.0,0,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 00:00:00,15.1,10.3,73.0,0.0,,280.0,14.4,24.1,1016.5,,2.0,0.0,0.0
2024-06-24 01:00:00,13517.4395,13025.0,1,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 01:00:00,14.1,10.5,79.0,0.0,,270.0,10.8,24.1,1016.6,,2.0,0.0,0.0
2024-06-24 02:00:00,13228.9925,12775.0,2,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 02:00:00,13.7,10.5,81.0,0.0,,260.0,10.8,24.1,1016.7,,2.0,0.0,0.0
2024-06-24 03:00:00,13275.5095,12750.0,3,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 03:00:00,13.6,10.8,83.0,0.0,,260.0,10.8,24.1,1016.9,,2.0,0.0,1.0
2024-06-24 04:00:00,13375.4605,12825.0,4,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 04:00:00,14.2,11.0,81.0,0.0,,270.0,14.4,24.1,1017.4,,2.0,0.0,1.0
2024-06-24 05:00:00,14492.0275,13675.0,5,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 05:00:00,15.1,11.3,78.0,0.0,,270.0,14.4,25.9,1017.5,,2.0,0.0,1.0
2024-06-24 06:00:00,16998.28,16750.0,6,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 06:00:00,15.8,11.6,76.0,0.0,,290.0,18.0,27.8,1018.0,,4.0,0.0,1.0
2024-06-24 07:00:00,18980.7135,18825.0,7,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 07:00:00,16.4,12.0,75.0,0.0,,290.0,18.0,29.6,1018.4,,3.0,0.0,1.0
2024-06-24 08:00:00,19723.263,19925.0,8,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 08:00:00,17.3,12.6,74.0,0.0,,290.0,14.4,29.6,1018.5,,3.0,0.0,1.0
2024-06-24 09:00:00,19478.0025,20275.0,9,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 09:00:00,18.1,12.3,69.0,0.0,,280.0,14.4,29.6,1018.6,,3.0,0.0,1.0
2024-06-24 10:00:00,19734.451,20125.0,10,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 10:00:00,19.6,12.6,64.0,0.0,,300.0,18.0,27.8,1018.5,,4.0,0.0,1.0
2024-06-24 11:00:00,20028.49,20400.0,11,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 11:00:00,20.7,12.9,61.0,0.0,,290.0,18.0,27.8,1018.6,,3.0,0.0,1.0
2024-06-24 12:00:00,20128.2745,20400.0,12,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 12:00:00,21.6,12.2,55.0,0.0,,310.0,21.6,27.8,1018.5,,4.0,0.0,1.0
2024-06-24 13:00:00,20144.4475,20325.0,13,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 13:00:00,22.0,12.3,54.0,0.0,,330.0,21.6,27.8,1018.4,,3.0,0.0,1.0
2024-06-24 14:00:00,19824.114,20200.0,14,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 14:00:00,21.6,12.7,57.0,0.0,,340.0,21.6,27.8,1018.7,,3.0,0.0,1.0
2024-06-24 15:00:00,20017.0185,20200.0,15,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 15:00:00,21.9,13.0,57.0,0.0,,340.0,18.0,25.9,1018.5,,3.0,0.0,1.0
2024-06-24 16:00:00,20031.233,20200.0,16,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 16:00:00,21.3,13.2,60.0,0.0,,350.0,18.0,27.8,1018.9,,4.0,0.0,1.0
2024-06-24 17:00:00,20041.702,20200.0,17,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 17:00:00,20.8,13.5,63.0,0.0,,340.0,14.4,25.9,1019.0,,3.0,0.0,1.0
2024-06-24 18:00:00,20015.17,20225.0,18,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 18:00:00,20.4,13.4,64.0,0.0,,340.0,14.4,22.2,1019.3,,4.0,0.0,1.0
2024-06-24 19:00:00,20147.533000000003,20250.0,19,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 19:00:00,19.9,13.1,65.0,0.0,,350.0,10.8,20.4,1019.6,,3.0,0.0,1.0
2024-06-24 20:00:00,20250.4225,20225.0,20,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 20:00:00,19.5,13.4,68.0,0.0,,350.0,10.8,18.5,1020.2,,2.0,0.0,0.0
2024-06-24 21:00:00,19730.252,19425.0,21,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 21:00:00,19.3,13.2,68.0,0.0,,360.0,10.8,18.5,1020.5,,2.0,0.0,0.0
2024-06-24 22:00:00,18485.636,18075.0,22,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 22:00:00,18.9,12.9,68.0,0.0,,20.0,10.8,18.5,1020.8,,4.0,0.0,0.0
2024-06-24 23:00:00,17142.633,16600.0,23,Monday,20.6,16.4,17.8,15.7,,,,,15.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-24,Monday,2024-06-24 23:00:00,18.5,12.9,70.0,0.0,,20.0,10.8,16.7,1020.8,,3.0,0.0,0.0
2024-06-25 00:00:00,15862.9095,15575.0,0,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 00:00:00,18.4,13.0,71.0,0.0,,20.0,10.8,16.7,1020.7,,4.0,0.0,0.0
2024-06-25 01:00:00,15221.655,14950.0,1,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 01:00:00,17.8,12.5,71.0,0.0,,10.0,10.8,14.8,1020.4,,2.0,0.0,0.0
2024-06-25 02:00:00,14815.490000000002,14675.0,2,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 02:00:00,17.3,12.6,74.0,0.0,,10.0,7.2,14.8,1020.7,,2.0,0.0,0.0
2024-06-25 03:00:00,14776.623,14700.0,3,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 03:00:00,17.3,12.2,72.0,0.0,,40.0,10.8,14.8,1020.8,,2.0,0.0,1.0
2024-06-25 04:00:00,14812.6925,14725.0,4,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 04:00:00,17.3,12.4,73.0,0.0,,50.0,10.8,14.8,1021.1,,2.0,0.0,1.0
2024-06-25 05:00:00,15414.638,15150.0,5,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 05:00:00,17.7,12.2,70.0,0.0,,60.0,7.2,16.7,1021.1,,2.0,0.0,1.0
2024-06-25 06:00:00,17837.824999999997,17775.0,6,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 06:00:00,18.3,12.1,67.0,0.0,,80.0,7.2,16.7,1021.3,,4.0,0.0,1.0
2024-06-25 07:00:00,19762.919,20100.0,7,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 07:00:00,20.3,11.8,58.0,0.0,,70.0,7.2,16.7,1021.3,,2.0,0.0,1.0
2024-06-25 08:00:00,20561.415,20700.0,8,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 08:00:00,22.1,11.8,52.0,0.0,,110.0,7.2,16.7,1021.2,,2.0,0.0,1.0
2024-06-25 09:00:00,20627.0305,20350.0,9,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 09:00:00,22.8,11.5,49.0,0.0,,130.0,7.2,18.5,1020.9,,2.0,0.0,1.0
2024-06-25 10:00:00,20444.1375,19750.0,10,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 10:00:00,23.6,11.3,46.0,0.0,,310.0,3.6,16.7,1020.7,,2.0,0.0,1.0
2024-06-25 11:00:00,20640.554,20225.0,11,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 11:00:00,24.0,11.7,46.0,0.0,,80.0,10.8,18.5,1020.7,,2.0,0.0,1.0
2024-06-25 12:00:00,20618.3555,20475.0,12,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 12:00:00,25.5,12.4,44.0,0.0,,20.0,7.2,18.5,1020.3,,3.0,0.0,1.0
2024-06-25 13:00:00,20668.128,20250.0,13,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 13:00:00,24.6,12.5,47.0,0.0,,120.0,10.8,18.5,1020.2,,2.0,0.0,1.0
2024-06-25 14:00:00,20386.8925,19950.0,14,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 14:00:00,26.6,13.7,45.0,0.0,,140.0,7.2,18.5,1019.5,,2.0,0.0,1.0
2024-06-25 15:00:00,20345.211,19775.0,15,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 15:00:00,25.8,13.0,45.0,0.0,,110.0,10.8,18.5,1019.2,,2.0,0.0,1.0
2024-06-25 16:00:00,20374.3635,19875.0,16,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 16:00:00,25.5,13.4,47.0,0.0,,140.0,10.8,22.2,1018.9,,2.0,0.0,1.0
2024-06-25 17:00:00,20509.886,19850.0,17,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 17:00:00,25.3,13.8,49.0,0.0,,140.0,7.2,20.4,1018.7,,2.0,0.0,1.0
2024-06-25 18:00:00,20449.3575,20300.0,18,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 18:00:00,24.6,13.8,51.0,0.0,,150.0,7.2,18.5,1018.5,,2.0,0.0,1.0
2024-06-25 19:00:00,20844.9995,20450.0,19,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 19:00:00,23.1,14.4,58.0,0.0,,130.0,7.2,16.7,1018.8,,2.0,0.0,1.0
2024-06-25 20:00:00,20771.1615,21025.0,20,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 20:00:00,22.0,14.4,62.0,0.0,,120.0,3.6,14.8,1018.8,,2.0,0.0,0.0
2024-06-25 21:00:00,20025.8055,20275.0,21,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 21:00:00,19.8,14.6,72.0,0.0,,150.0,3.6,14.8,1019.1,,2.0,0.0,0.0
2024-06-25 22:00:00,18685.6575,18825.0,22,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 22:00:00,19.8,14.8,73.0,0.0,,110.0,7.2,11.1,1019.2,,1.0,0.0,0.0
2024-06-25 23:00:00,17143.934999999998,16900.0,23,Tuesday,20.8,12.3,17.6,10.2,,,,,13.0,,,,,,,,,,,,,,,,,,,R,,,,2024-06-25,Tuesday,2024-06-25 23:00:00,19.2,14.9,76.0,0.0,,90.0,3.6,13.0,1019.2,,1.0,0.0,0.0
2024-06-26 00:00:00,15941.7715,15875.0,0,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 00:00:00,19.2,14.9,76.0,0.0,,120.0,7.2,13.0,1019.1,,1.0,0.0,0.0
2024-06-26 01:00:00,15085.4055,15300.0,1,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 01:00:00,18.1,14.8,81.0,0.0,,90.0,7.2,13.0,1018.6,,1.0,0.0,0.0
2024-06-26 02:00:00,14824.66,15025.0,2,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 02:00:00,17.8,14.7,82.0,0.0,,100.0,3.6,14.8,1018.6,,1.0,0.0,0.0
2024-06-26 03:00:00,14747.1005,14900.0,3,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 03:00:00,17.8,14.7,82.0,0.0,,100.0,3.6,14.8,1018.7,,1.0,0.0,1.0
2024-06-26 04:00:00,14728.268,14925.0,4,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 04:00:00,19.0,15.3,79.0,0.0,,100.0,10.8,13.0,1018.7,,1.0,0.0,1.0
2024-06-26 05:00:00,15316.694,15525.0,5,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 05:00:00,21.5,15.3,68.0,0.0,,100.0,10.8,18.5,1018.6,,1.0,0.0,1.0
2024-06-26 06:00:00,17959.0735,18025.0,6,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 06:00:00,23.5,14.8,58.0,0.0,,120.0,10.8,20.4,1018.4,,1.0,0.0,1.0
2024-06-26 07:00:00,20031.953,19925.0,7,Wednesday,23.3,17.0,19.2,14.9,,,,,10.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-26,Wednesday,2024-06-26 07:00:00,24.7,14.8,54.0,0.0,,130.0,10.8,24.1,1018.3,,1.0,0.0,1.0
